VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
3620,1996,ACURA,INTEGRA,1996 Acura Integra 4-DR.,,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,48,5,0,1996/ACURA/INTEGRA/1996 Acura Integra 4-DR..png
3621,1996,ACURA,SLX,1996 Acura SLX 4-DR.,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,14,2,1,1996/ACURA/SLX/1996 Acura SLX 4-DR..png
3600,1996,ACURA,TL,1996 Acura TL 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,39,2,0,1996/ACURA/TL/1996 Acura TL 4-DR..png
3586,1996,AUDI,A4,1996 Audi A4 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,99,6,3,1996/AUDI/A4/1996 Audi A4 4-DR..png
3598,1996,AUDI,A6,1996 Audi A6 4-DR.,,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,54,2,0,1996/AUDI/A6/1996 Audi A6 4-DR..png
3610,1996,BMW,328I,1996 BMW 3-Series (328i) 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,36,4,0,1996/BMW/328I/1996 BMW 3-Series (328i) 4-DR..png
3595,1996,BUICK,CENTURY,1996 Buick Century 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,99,2,0,1996/BUICK/CENTURY/1996 Buick Century 4-DR..png
3594,1996,BUICK,LESABRE,1996 Buick LeSabre 4-DR.,,Not Rated,Not Rated,5,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,111,2,2,1996/BUICK/LESABRE/1996 Buick LeSabre 4-DR..png
3593,1996,BUICK,REGAL,1996 Buick Regal 2-DR.,,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,230,4,6,1996/BUICK/REGAL/1996 Buick Regal 2-DR..png
3529,1996,BUICK,ROADMASTER,1996 Buick Roadmaster 4-DR.,,Not Rated,Not Rated,4,2,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,60,2,1,1996/BUICK/ROADMASTER/1996 Buick Roadmaster 4-DR..png
