VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
20784,2025,ACURA,ADX,2025 Acura ADX SUV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/ACURA/ADX/2025 Acura ADX SUV FWD.png
20785,2025,ACURA,ADX,2025 Acura ADX SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/ACURA/ADX/2025 Acura ADX SUV AWD.png
20067,2025,ACURA,INTEGRA,2025 Acura INTEGRA 5 HB FWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,1,0,2025/ACURA/INTEGRA/2025 Acura INTEGRA 5 HB FWD.png
20094,2025,ACURA,INTEGRA TYPE-S,2025 Acura INTEGRA Type-S 5 HB FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.095,0,No Tip,Not Rated,Standard,Standard,Standard,0,1,0,2025/ACURA/INTEGRA TYPE-S/2025 Acura INTEGRA Type-S 5 HB FWD.png
20068,2025,ACURA,MDX,2025 Acura MDX SUV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,Standard & Optional,Standard & Optional,2,1,1,2025/ACURA/MDX/2025 Acura MDX SUV FWD.png
20069,2025,ACURA,MDX,2025 Acura MDX SUV AWD,,Not Rated,4,4,4,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard & Optional,Standard & Optional,2,1,1,2025/ACURA/MDX/2025 Acura MDX SUV AWD.png
20117,2025,ACURA,RDX,2025 Acura RDX SUV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.165,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/ACURA/RDX/2025 Acura RDX SUV FWD.png
20118,2025,ACURA,RDX,2025 Acura RDX SUV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.165,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/ACURA/RDX/2025 Acura RDX SUV AWD.png
20098,2025,ACURA,TLX,2025 Acura TLX 4 DR FWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Standard,Standard,0,0,1,2025/ACURA/TLX/2025 Acura TLX 4 DR FWD.png
20099,2025,ACURA,TLX,2025 Acura TLX 4 DR AWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Standard,Standard,0,0,1,2025/ACURA/TLX/2025 Acura TLX 4 DR AWD.png
20782,2025,ACURA,ZDX,2025 Acura ZDX SUV RWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.092,0,No Tip,5,Standard,Standard & Optional,Standard & Optional,0,0,0,2025/ACURA/ZDX/2025 Acura ZDX SUV RWD.png
20783,2025,ACURA,ZDX,2025 Acura ZDX SUV AWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.087,0,No Tip,5,Standard,Standard & Optional,Standard & Optional,0,0,0,2025/ACURA/ZDX/2025 Acura ZDX SUV AWD.png
20187,2025,ALFA,STELVIO,2025 Alfa Stelvio SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/ALFA/STELVIO/2025 Alfa Stelvio SUV AWD.png
20188,2025,ALFA,TONALE EAWD,2025 Alfa Tonale eAWD SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/ALFA/TONALE EAWD/2025 Alfa Tonale eAWD SUV AWD.png
20592,2025,AUDI,A4,2025 Audi A4 4 DR AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/AUDI/A4/2025 Audi A4 4 DR AWD.png
20594,2025,AUDI,A4 ALLROAD,2025 Audi A4 allroad SW AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Standard,0,0,0,2025/AUDI/A4 ALLROAD/2025 Audi A4 allroad SW AWD.png
20595,2025,AUDI,A5 SPORTBACK,2025 Audi A5 Sportback 4 DR AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/AUDI/A5 SPORTBACK/2025 Audi A5 Sportback 4 DR AWD.png
20598,2025,AUDI,A6 ALLROAD,2025 Audi A6 allroad SW AWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.089,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/AUDI/A6 ALLROAD/2025 Audi A6 allroad SW AWD.png
20600,2025,AUDI,A6 SEDAN,2025 Audi A6 Sedan 4 DR AWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.089,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/AUDI/A6 SEDAN/2025 Audi A6 Sedan 4 DR AWD.png
20602,2025,AUDI,A7,2025 Audi A7 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Standard,0,0,0,2025/AUDI/A7/2025 Audi A7 4 DR AWD.png
20605,2025,AUDI,A8 LWB,2025 Audi A8 LWB 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/AUDI/A8 LWB/2025 Audi A8 LWB 4 DR AWD.png
20607,2025,AUDI,Q3,2025 Audi Q3 SUV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,0,1,0,2025/AUDI/Q3/2025 Audi Q3 SUV AWD.png
20608,2025,AUDI,Q4 E-TRON,2025 Audi Q4 e-tron SUV AWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.113,0,No Tip,3,Standard,Standard,Standard,0,1,0,2025/AUDI/Q4 E-TRON/2025 Audi Q4 e-tron SUV AWD.png
20609,2025,AUDI,Q4 E-TRON,2025 Audi Q4 e-tron SUV RWD,,Not Rated,4,5,4,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,3,Standard,Standard,Standard,0,1,0,2025/AUDI/Q4 E-TRON/2025 Audi Q4 e-tron SUV RWD.png
20610,2025,AUDI,Q4 SPORTBACK E-TRON,2025 Audi Q4 Sportback e-tron SUV AWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.113,0,No Tip,3,Standard,Standard,Standard,0,1,0,2025/AUDI/Q4 SPORTBACK E-TRON/2025 Audi Q4 Sportback e-tron SUV AWD.png
20611,2025,AUDI,Q5,2025 Audi Q5 SUV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/AUDI/Q5/2025 Audi Q5 SUV AWD.png
20613,2025,AUDI,Q5 PHEV,2025 Audi Q5 PHEV SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/AUDI/Q5 PHEV/2025 Audi Q5 PHEV SUV AWD.png
20614,2025,AUDI,Q5 SPORTBACK,2025 Audi Q5 Sportback SUV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,0,0,0,2025/AUDI/Q5 SPORTBACK/2025 Audi Q5 Sportback SUV AWD.png
20616,2025,AUDI,Q6 E-TRON,2025 Audi Q6 e-tron SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/AUDI/Q6 E-TRON/2025 Audi Q6 e-tron SUV AWD.png
20617,2025,AUDI,Q6 E-TRON,2025 Audi Q6 e-tron SUV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/AUDI/Q6 E-TRON/2025 Audi Q6 e-tron SUV RWD.png
20619,2025,AUDI,Q6 SPORTBACK E-TRON,2025 Audi Q6 Sportback e-tron SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2025/AUDI/Q6 SPORTBACK E-TRON/2025 Audi Q6 Sportback e-tron SUV AWD.png
