VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
14822,2020,ACURA,ILX,2020 Acura ILX 4 DR FWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,5,Standard,Standard,Standard,9,2,1,2020/ACURA/ILX/2020 Acura ILX 4 DR FWD.png
14488,2020,ACURA,MDX,2020 Acura MDX SUV FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,183,6,3,2020/ACURA/MDX/2020 Acura MDX SUV FWD.png
14491,2020,ACURA,MDX,2020 Acura MDX SUV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,183,6,3,2020/ACURA/MDX/2020 Acura MDX SUV AWD.png
14489,2020,ACURA,MDX SPORT HYBRID,2020 Acura MDX SPORT HYBRID SUV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,5,1,1,2020/ACURA/MDX SPORT HYBRID/2020 Acura MDX SPORT HYBRID SUV AWD.png
14960,2020,ACURA,NSX,2020 Acura NSX 2 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,1,1,2020/ACURA/NSX/2020 Acura NSX 2 DR AWD.png
14142,2020,ACURA,RDX,2020 Acura RDX SUV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.165,0,No Tip,5,Standard,Standard,Standard,318,4,0,2020/ACURA/RDX/2020 Acura RDX SUV FWD.png
14143,2020,ACURA,RDX,2020 Acura RDX SUV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.15,0,No Tip,5,Standard,Standard,Standard,318,4,0,2020/ACURA/RDX/2020 Acura RDX SUV AWD.png
14144,2020,ACURA,RLX,2020 Acura RLX 4 DR FWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,Standard,Standard,0,1,0,2020/ACURA/RLX/2020 Acura RLX 4 DR FWD.png
14145,2020,ACURA,RLX SPORT HYBRID,2020 Acura RLX SPORT HYBRID 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,Standard,Standard,0,0,1,2020/ACURA/RLX SPORT HYBRID/2020 Acura RLX SPORT HYBRID 4 DR AWD.png
14113,2020,ACURA,TLX,2020 Acura TLX 4 DR FWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.098,0,No Tip,5,Standard,Standard,Standard,58,4,3,2020/ACURA/TLX/2020 Acura TLX 4 DR FWD.png
14114,2020,ACURA,TLX,2020 Acura TLX 4 DR AWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.098,0,No Tip,5,Standard,Standard,Standard,58,4,3,2020/ACURA/TLX/2020 Acura TLX 4 DR AWD.png
14263,2020,ALFA,4C SPIDER,2020 Alfa 4C Spider C RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2020/ALFA/4C SPIDER/2020 Alfa 4C Spider C RWD.png
14267,2020,ALFA,ALFA ROMEO STELVIO QUADRIFOGLIO,2020 Alfa Alfa Romeo Stelvio Quadrifoglio SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,0,0,2020/ALFA/ALFA ROMEO STELVIO QUADRIFOGLIO/2020 Alfa Alfa Romeo Stelvio Quadrifoglio SUV AWD.png
14264,2020,ALFA,GIULIA,2020 Alfa Giulia 4 DR RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,Optional,13,9,0,2020/ALFA/GIULIA/2020 Alfa Giulia 4 DR RWD.png
14286,2020,ALFA,GIULIA,2020 Alfa Giulia 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,Optional,13,9,0,2020/ALFA/GIULIA/2020 Alfa Giulia 4 DR AWD.png
14265,2020,ALFA,GIULIA QUADRIFOGLIO,2020 Alfa Giulia Quadrifoglio 4 DR RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,Optional,0,0,0,2020/ALFA/GIULIA QUADRIFOGLIO/2020 Alfa Giulia Quadrifoglio 4 DR RWD.png
14266,2020,ALFA,STELVIO,2020 Alfa Stelvio SUV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,4,3,0,2020/ALFA/STELVIO/2020 Alfa Stelvio SUV RWD.png
14287,2020,ALFA,STELVIO,2020 Alfa Stelvio SUV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,4,3,0,2020/ALFA/STELVIO/2020 Alfa Stelvio SUV AWD.png
14764,2020,AUDI,A3,2020 Audi A3 4 DR FWD,,5,4,4,5,5,5,5,5,5,5,4,Not Rated,0.109,0,No Tip,5,Standard,Standard,Optional,15,3,1,2020/AUDI/A3/2020 Audi A3 4 DR FWD.png
14803,2020,AUDI,A3,2020 Audi A3 4 DR AWD,,5,4,4,5,5,5,5,5,5,5,4,Not Rated,0.109,0,No Tip,5,Standard,Standard,Optional,15,3,1,2020/AUDI/A3/2020 Audi A3 4 DR AWD.png
14767,2020,AUDI,A3 CABRIOLET,2020 Audi A3 Cabriolet C FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Optional,15,3,1,2020/AUDI/A3 CABRIOLET/2020 Audi A3 Cabriolet C FWD.png
14804,2020,AUDI,A3 CABRIOLET,2020 Audi A3 Cabriolet C AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Optional,15,3,1,2020/AUDI/A3 CABRIOLET/2020 Audi A3 Cabriolet C AWD.png
14769,2020,AUDI,A4,2020 Audi A4 4 DR FWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Standard,Optional,122,3,0,2020/AUDI/A4/2020 Audi A4 4 DR FWD.png
14805,2020,AUDI,A4,2020 Audi A4 4 DR AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0, ,5,Standard,Standard,Optional,122,3,0,2020/AUDI/A4/2020 Audi A4 4 DR AWD.png
14768,2020,AUDI,A4 ALLROAD,2020 Audi A4 allroad SW AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Optional,152,3,0,2020/AUDI/A4 ALLROAD/2020 Audi A4 allroad SW AWD.png
14773,2020,AUDI,A5,2020 Audi A5 2 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Optional,60,4,0,2020/AUDI/A5/2020 Audi A5 2 DR AWD.png
14771,2020,AUDI,A5 CABIOLET,2020 Audi A5 Cabiolet C AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Optional,0,1,0,2020/AUDI/A5 CABIOLET/2020 Audi A5 Cabiolet C AWD.png
14775,2020,AUDI,A5 SPORTBACK,2020 Audi A5 Sportback 4 DR AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0, ,5,Standard,Standard,Optional,60,4,0,2020/AUDI/A5 SPORTBACK/2020 Audi A5 Sportback 4 DR AWD.png
14778,2020,AUDI,A6,2020 Audi A6 4 DR FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.089,0,No Tip,5,Standard,Standard,No,22,9,0,2020/AUDI/A6/2020 Audi A6 4 DR FWD.png
14806,2020,AUDI,A6,2020 Audi A6 4 DR AWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.089,0,No Tip,5,Standard,Standard,No,22,9,0,2020/AUDI/A6/2020 Audi A6 4 DR AWD.png
15918,2020,AUDI,A6 (WITH REAR SEAT SABS),2020 Audi A6 (With Rear Seat SABs)  4 DR AWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.089,0,No Tip,5,Standard,Standard,No,22,9,0,2020/AUDI/A6 (WITH REAR SEAT SABS)/2020 Audi A6 (With Rear Seat SABs)  4 DR AWD.png
15919,2020,AUDI,A6 (WITH REAR SEAT SABS),2020 Audi A6 (With Rear Seat SABs) 4 DR FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.089,0,No Tip,5,Standard,Standard,No,22,9,0,2020/AUDI/A6 (WITH REAR SEAT SABS)/2020 Audi A6 (With Rear Seat SABs) 4 DR FWD.png
14777,2020,AUDI,A6 ALLROAD,2020 Audi A6 allroad SW AWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.089,0,No Tip,5,Standard,Standard,No,8,4,0,2020/AUDI/A6 ALLROAD/2020 Audi A6 allroad SW AWD.png
14780,2020,AUDI,A7,2020 Audi A7 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,No,2,8,0,2020/AUDI/A7/2020 Audi A7 4 DR AWD.png
15920,2020,AUDI,A7 (WITH REAR SEAT SABS),2020 Audi A7 (With Rear Seat SABs) 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,No,2,8,0,2020/AUDI/A7 (WITH REAR SEAT SABS)/2020 Audi A7 (With Rear Seat SABs) 4 DR AWD.png
14783,2020,AUDI,A7 PHEV,2020 Audi A7 PHEV 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,No,2,8,0,2020/AUDI/A7 PHEV/2020 Audi A7 PHEV 4 DR AWD.png
14784,2020,AUDI,A8L,2020 Audi A8L 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,No,0,0,0,2020/AUDI/A8L/2020 Audi A8L 4 DR AWD.png
14785,2020,AUDI,A8L PHEV,2020 Audi A8L PHEV 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,No,0,0,0,2020/AUDI/A8L PHEV/2020 Audi A8L PHEV 4 DR AWD.png
14801,2020,AUDI,E-TRON,2020 Audi e-tron SUV AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.092,0,No Tip,5,Standard,Standard,No,1,4,1,2020/AUDI/E-TRON/2020 Audi e-tron SUV AWD.png
14802,2020,AUDI,E-TRON SPORTBACK,2020 Audi e-tron Sportback SUV AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.092,0,No Tip,5,Standard,Standard,No,3,4,1,2020/AUDI/E-TRON SPORTBACK/2020 Audi e-tron Sportback SUV AWD.png
14787,2020,AUDI,Q3,2020 Audi Q3 SUV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,No,62,2,0,2020/AUDI/Q3/2020 Audi Q3 SUV AWD.png
