VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
8230,2014,ACURA,ILX,2014 Acura ILX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9611_st0640_046.png,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,4,Standard,No,No,28,5,1,2014/ACURA/ILX/2014 Acura ILX 4 DR FWD.png
8231,2014,ACURA,ILX HYBRID,2014 Acura ILX Hybrid 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9611_st0640_046.png,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,4,Standard,No,No,1,1,2,2014/ACURA/ILX HYBRID/2014 Acura ILX Hybrid 4 DR FWD.png
8473,2014,ACURA,MDX,2014 Acura MDX SUV FWD,https://static.nhtsa.gov/images/vehicles/9114_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Optional,Optional,160,8,0,2014/ACURA/MDX/2014 Acura MDX SUV FWD.png
8474,2014,ACURA,MDX,2014 Acura MDX SUV AWD,https://static.nhtsa.gov/images/vehicles/9114_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Optional,Optional,160,8,0,2014/ACURA/MDX/2014 Acura MDX SUV AWD.png
8475,2014,ACURA,RDX,2014 Acura RDX SUV FWD,https://static.nhtsa.gov/images/vehicles/8868_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,No,No,218,3,1,2014/ACURA/RDX/2014 Acura RDX SUV FWD.png
8476,2014,ACURA,RDX,2014 Acura RDX SUV AWD,https://static.nhtsa.gov/images/vehicles/8868_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,218,3,1,2014/ACURA/RDX/2014 Acura RDX SUV AWD.png
8478,2014,ACURA,RLX,2014 Acura RLX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9026_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,72,5,2,2014/ACURA/RLX/2014 Acura RLX 4 DR FWD.png
8479,2014,ACURA,RLX SPORT HYBRID,2014 Acura RLX Sport Hybrid 4 DR AWD,https://static.nhtsa.gov/images/vehicles/9026_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,2,3,2014/ACURA/RLX SPORT HYBRID/2014 Acura RLX Sport Hybrid 4 DR AWD.png
8228,2014,ACURA,TL,2014 Acura TL 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9439_st0640_046.png,4,4,4,3,4,3,4,4,4,4,5,Not Rated,0.093,0,No Tip,5,Standard,No,No,16,3,1,2014/ACURA/TL/2014 Acura TL 4 DR FWD.png
8229,2014,ACURA,TL,2014 Acura TL 4 DR 4WD,https://static.nhtsa.gov/images/vehicles/9243_st0640_046.png,4,4,4,3,4,3,4,4,4,4,5,Not Rated,0.093,0,No Tip,5,Standard,No,No,16,3,1,2014/ACURA/TL/2014 Acura TL 4 DR 4WD.png
