VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
3666,1997,ACURA,SLX,1997 Acura SLX 4-DR.,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,11,2,0,1997/ACURA/SLX/1997 Acura SLX 4-DR..png
3658,1997,ACURA,TL,1997 Acura TL 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,33,2,0,1997/ACURA/TL/1997 Acura TL 4-DR..png
3664,1997,AUDI,A4,1997 Audi A4 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,105,8,4,1997/AUDI/A4/1997 Audi A4 4-DR..png
3676,1997,AUDI,A6,1997 Audi A6 4-DR.,,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,21,2,0,1997/AUDI/A6/1997 Audi A6 4-DR..png
3662,1997,BMW,328I,1997 BMW 3-Series (328i) 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,35,4,0,1997/BMW/328I/1997 BMW 3-Series (328i) 4-DR..png
3692,1997,BUICK,LESABRE,1997 Buick LeSabre 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,440,2,2,1997/BUICK/LESABRE/1997 Buick LeSabre 4-DR..png
3701,1997,BUICK,SKYLARK,1997 Buick Skylark 2-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,93,5,0,1997/BUICK/SKYLARK/1997 Buick Skylark 2-DR..png
3702,1997,BUICK,SKYLARK,1997 Buick Skylark 4-DR.,,Not Rated,Not Rated,5,4,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,93,5,0,1997/BUICK/SKYLARK/1997 Buick Skylark 4-DR..png
3703,1997,CADILLAC,DEVILLE,1997 Cadillac Deville 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,306,2,5,1997/CADILLAC/DEVILLE/1997 Cadillac Deville 4-DR. w_SAB.png
3704,1997,CHEVROLET,ASTRO,1997 Chevrolet Astro  4x2,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,448,7,1,1997/CHEVROLET/ASTRO/1997 Chevrolet Astro  4x2.png
