VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
11015,2017,ACURA,ILX,2017 Acura ILX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/11219_st0640_046.png,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,5,Standard,Optional,Optional,14,3,0,2017/ACURA/ILX/2017 Acura ILX 4 DR FWD.png
11039,2017,ACURA,MDX,2017 Acura MDX SUV AWD,https://static.nhtsa.gov/images/vehicles/11339_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,169,5,1,2017/ACURA/MDX/2017 Acura MDX SUV AWD.png
11040,2017,ACURA,MDX,2017 Acura MDX SUV FWD,https://static.nhtsa.gov/images/vehicles/11339_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,169,5,1,2017/ACURA/MDX/2017 Acura MDX SUV FWD.png
11786,2017,ACURA,MDX SPORT HYBRID,2017 Acura MDX Sport Hybrid SUV AWD,https://static.nhtsa.gov/images/vehicles/11339_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,3,3,1,2017/ACURA/MDX SPORT HYBRID/2017 Acura MDX Sport Hybrid SUV AWD.png
11520,2017,ACURA,NSX,2017 Acura NSX 2 DR AWD,https://static.nhtsa.gov/images/vehicles/11810_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,4,3,1,2017/ACURA/NSX/2017 Acura NSX 2 DR AWD.png
11016,2017,ACURA,RDX,2017 Acura RDX SUV FWD,https://static.nhtsa.gov/images/vehicles/10588_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Optional,Optional,58,1,1,2017/ACURA/RDX/2017 Acura RDX SUV FWD.png
11017,2017,ACURA,RDX,2017 Acura RDX SUV AWD,https://static.nhtsa.gov/images/vehicles/10588_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Optional,Optional,58,1,1,2017/ACURA/RDX/2017 Acura RDX SUV AWD.png
11070,2017,ACURA,RLX,2017 Acura RLX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/12031_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,Standard,Standard,1,0,2,2017/ACURA/RLX/2017 Acura RLX 4 DR FWD.png
11071,2017,ACURA,RLX SPORT HYBRID,2017 Acura RLX Sport Hybrid 4 DR AWD,https://static.nhtsa.gov/images/vehicles/12031_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,Standard,Standard,0,0,3,2017/ACURA/RLX SPORT HYBRID/2017 Acura RLX Sport Hybrid 4 DR AWD.png
11018,2017,ACURA,TLX,2017 Acura TLX 4 DR AWD,https://static.nhtsa.gov/images/vehicles/11378_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.098,0,No Tip,5,Standard,Optional,Optional,56,3,1,2017/ACURA/TLX/2017 Acura TLX 4 DR AWD.png
11019,2017,ACURA,TLX,2017 Acura TLX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/11378_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.098,0,No Tip,5,Standard,Optional,Optional,56,3,1,2017/ACURA/TLX/2017 Acura TLX 4 DR FWD.png
11413,2017,ALFA ROMEO,4C,2017 Alfa Romeo 4C 2 DR 2WD,https://static.nhtsa.gov/images/vehicles/11130_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2017/ALFA ROMEO/4C/2017 Alfa Romeo 4C 2 DR 2WD.png
11414,2017,ALFA ROMEO,4C SPIDER,2017 Alfa Romeo 4C Spider 2WD,https://static.nhtsa.gov/images/vehicles/11130_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2017/ALFA ROMEO/4C SPIDER/2017 Alfa Romeo 4C Spider 2WD.png
11043,2017,AUDI,A3,2017 Audi A3 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2017/AUDI/A3/2017 Audi A3 4 DR AWD.png
11044,2017,AUDI,A3,2017 Audi A3 4 DR FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2017/AUDI/A3/2017 Audi A3 4 DR FWD.png
11388,2017,AUDI,A3,2017 Audi A3 C AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2017/AUDI/A3/2017 Audi A3 C AWD.png
11389,2017,AUDI,A3,2017 Audi A3 C FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2017/AUDI/A3/2017 Audi A3 C FWD.png
11357,2017,AUDI,A3 SPORTBACK E-TRON,2017 A3 Sportback e-tron FWD,https://static.nhtsa.gov/images/vehicles/11748_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,Optional,27,4,2,2017/AUDI/A3 SPORTBACK E-TRON/2017 A3 Sportback e-tron FWD.png
11359,2017,AUDI,A4,2017 Audi A4 4 DR AWD,https://static.nhtsa.gov/images/vehicles/11167_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,Standard,Optional,31,5,0,2017/AUDI/A4/2017 Audi A4 4 DR AWD.png
11360,2017,AUDI,A4,2017 Audi A4 4 DR FWD,https://static.nhtsa.gov/images/vehicles/11167_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0, ,5,Standard,Standard,Optional,31,5,0,2017/AUDI/A4/2017 Audi A4 4 DR FWD.png
11361,2017,AUDI,A5,2017 Audi A5 C AWD,https://static.nhtsa.gov/images/vehicles/11801_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,2,3,0,2017/AUDI/A5/2017 Audi A5 C AWD.png
11363,2017,AUDI,A5,2017 Audi A5 2 DR AWD,https://static.nhtsa.gov/images/vehicles/11563_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,2,3,0,2017/AUDI/A5/2017 Audi A5 2 DR AWD.png
11046,2017,AUDI,A6,2017 Audi A6 4 DR FWD,https://static.nhtsa.gov/images/vehicles/11417_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Optional,No,19,3,0,2017/AUDI/A6/2017 Audi A6 4 DR FWD.png
11047,2017,AUDI,A6,2017 Audi A6 4 DR AWD,https://static.nhtsa.gov/images/vehicles/11562_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Optional,No,19,3,0,2017/AUDI/A6/2017 Audi A6 4 DR AWD.png
11365,2017,AUDI,A7,2017 Audi A7 4 DR AWD,https://static.nhtsa.gov/images/vehicles/11356_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,1,4,0,2017/AUDI/A7/2017 Audi A7 4 DR AWD.png
11368,2017,AUDI,A8 LWB,2017 Audi A8 LWB 4 DR AWD,https://static.nhtsa.gov/images/vehicles/11512_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,6,3,0,2017/AUDI/A8 LWB/2017 Audi A8 LWB 4 DR AWD.png
11358,2017,AUDI,ALLROAD,2017 Audi Allroad SW AWD,https://static.nhtsa.gov/images/vehicles/11828_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Optional,2,1,0,2017/AUDI/ALLROAD/2017 Audi Allroad SW AWD.png
11370,2017,AUDI,Q3,2017 Audi Q3 SUV FWD,https://static.nhtsa.gov/images/vehicles/11416_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,6,3,0,2017/AUDI/Q3/2017 Audi Q3 SUV FWD.png
11371,2017,AUDI,Q3,2017 Audi Q3 SUV AWD,https://static.nhtsa.gov/images/vehicles/11642_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,6,3,0,2017/AUDI/Q3/2017 Audi Q3 SUV AWD.png
11049,2017,AUDI,Q5,2017 Audi Q5 SUV AWD,https://static.nhtsa.gov/images/vehicles/11362_st0640_046.png,4,4,4,5,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,Optional,No,36,5,0,2017/AUDI/Q5/2017 Audi Q5 SUV AWD.png
11372,2017,AUDI,Q7,2017 Audi Q7 SUV AWD,https://static.nhtsa.gov/images/vehicles/11166_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Optional,259,7,0,2017/AUDI/Q7/2017 Audi Q7 SUV AWD.png
11373,2017,AUDI,R8,2017 Audi R8 2 DR AWD,https://static.nhtsa.gov/images/vehicles/11474_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,2,0,2017/AUDI/R8/2017 Audi R8 2 DR AWD.png
11367,2017,AUDI,RS7,2017 Audi RS7 4 DR AWD,https://static.nhtsa.gov/images/vehicles/11815_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,3,0,2017/AUDI/RS7/2017 Audi RS7 4 DR AWD.png
