VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
12642,2018,ACURA,ILX,2018 Acura ILX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/11273_st0640_046.png,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,5,Standard,Optional,Optional,18,3,0,2018/ACURA/ILX/2018 Acura ILX 4 DR FWD.png
12643,2018,ACURA,MDX,2018 Acura MDX SUV FWD,https://static.nhtsa.gov/images/vehicles/12403_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,115,8,2,2018/ACURA/MDX/2018 Acura MDX SUV FWD.png
12644,2018,ACURA,MDX,2018 Acura MDX SUV AWD,https://static.nhtsa.gov/images/vehicles/12992_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,115,8,2,2018/ACURA/MDX/2018 Acura MDX SUV AWD.png
12760,2018,ACURA,MDX SPORT HYBRID,2018 Acura MDX Sport Hybrid SUV AWD,https://static.nhtsa.gov/images/vehicles/12992_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Standard,Standard,0,2,1,2018/ACURA/MDX SPORT HYBRID/2018 Acura MDX Sport Hybrid SUV AWD.png
12654,2018,ACURA,NSX,2018 Acura NSX 2 DR AWD,https://static.nhtsa.gov/images/vehicles/11810_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,3,1,2018/ACURA/NSX/2018 Acura NSX 2 DR AWD.png
12001,2018,ACURA,RDX,2018 Acura RDX SUV FWD,https://static.nhtsa.gov/images/vehicles/12130_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Optional,Optional,62,1,0,2018/ACURA/RDX/2018 Acura RDX SUV FWD.png
12002,2018,ACURA,RDX,2018 Acura RDX SUV AWD,https://static.nhtsa.gov/images/vehicles/12130_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Optional,Optional,62,1,0,2018/ACURA/RDX/2018 Acura RDX SUV AWD.png
12645,2018,ACURA,RLX,2018 Acura RLX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/12480_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,Standard,Standard,5,1,1,2018/ACURA/RLX/2018 Acura RLX 4 DR FWD.png
12646,2018,ACURA,RLX SPORT HYBRID,2018 Acura RLX Sport Hybrid 4 DR AWD,https://static.nhtsa.gov/images/vehicles/12568_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,Standard,Standard,1,0,2,2018/ACURA/RLX SPORT HYBRID/2018 Acura RLX Sport Hybrid 4 DR AWD.png
12003,2018,ACURA,TLX,2018 Acura TLX 4 DR AWD,https://static.nhtsa.gov/images/vehicles/12069_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.098,0,No Tip,5,Standard,Standard,Standard,74,3,2,2018/ACURA/TLX/2018 Acura TLX 4 DR AWD.png
