VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
9111,2015,ACURA,ILX,2015 Acura ILX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9113_st0640_046.png,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,4,Standard,No,No,18,4,1,2015/ACURA/ILX/2015 Acura ILX 4 DR FWD.png
9848,2015,ACURA,ILX HYBRID,2015 Acura ILX Hybrid 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9113_st0640_046.png,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,4,Standard,No,No,0,0,1,2015/ACURA/ILX HYBRID/2015 Acura ILX Hybrid 4 DR FWD.png
9109,2015,ACURA,MDX,2015 Acura MDX SUV FWD,https://static.nhtsa.gov/images/vehicles/9751_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Optional,Optional,64,7,0,2015/ACURA/MDX/2015 Acura MDX SUV FWD.png
9110,2015,ACURA,MDX,2015 Acura MDX SUV AWD,https://static.nhtsa.gov/images/vehicles/9114_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,Optional,Optional,64,7,0,2015/ACURA/MDX/2015 Acura MDX SUV AWD.png
9010,2015,ACURA,RDX,2015 Acura RDX SUV FWD,https://static.nhtsa.gov/images/vehicles/8859_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.164,0,No Tip,5,Standard,No,No,362,3,1,2015/ACURA/RDX/2015 Acura RDX SUV FWD.png
9011,2015,ACURA,RDX,2015 Acura RDX SUV AWD,https://static.nhtsa.gov/images/vehicles/10293_st0640_046.png,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,362,3,1,2015/ACURA/RDX/2015 Acura RDX SUV AWD.png
9401,2015,ACURA,RLX,2015 Acura RLX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9775_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,Standard,Standard,9,3,2,2015/ACURA/RLX/2015 Acura RLX 4 DR FWD.png
9317,2015,ACURA,TLX,2015 Acura TLX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/9805_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.098,0,No Tip,5,Standard,Optional,Optional,319,6,2,2015/ACURA/TLX/2015 Acura TLX 4 DR FWD.png
9318,2015,ACURA,TLX,2015 Acura TLX 4 DR AWD,https://static.nhtsa.gov/images/vehicles/10294_st0640_046.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.098,0,No Tip,5,Standard,Optional,Optional,319,6,2,2015/ACURA/TLX/2015 Acura TLX 4 DR AWD.png
9402,2015,ALFA ROMEO,4C,2015 Alfa Romeo 4C 2 DR 2WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2015/ALFA ROMEO/4C/2015 Alfa Romeo 4C 2 DR 2WD.png
