VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
18962,2024,ACURA,INTEGRA,2024 Acura INTEGRA 5 HB FWD,https://static.nhtsa.gov/images/vehicles/BTL_53729_cc0640_032_SI.png,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,57,2,1,2024/ACURA/INTEGRA/2024 Acura INTEGRA 5 HB FWD.png
19941,2024,ACURA,INTEGRA TYPE-S,2024 Acura INTEGRA Type-S 5 HB FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.095,0,No Tip,Not Rated,Standard,Standard,Standard,0,2,0,2024/ACURA/INTEGRA TYPE-S/2024 Acura INTEGRA Type-S 5 HB FWD.png
18963,2024,ACURA,MDX,2024 Acura MDX SUV FWD,https://static.nhtsa.gov/images/vehicles/BTL_53856_cc0640_032_GR.png,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,Standard,Standard,12,0,1,2024/ACURA/MDX/2024 Acura MDX SUV FWD.png
18964,2024,ACURA,MDX,2024 Acura MDX SUV AWD,https://static.nhtsa.gov/images/vehicles/54072_cc0640_032_GR.png,Not Rated,4,4,4,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Standard,12,0,1,2024/ACURA/MDX/2024 Acura MDX SUV AWD.png
19605,2024,ACURA,RDX,2024 Acura RDX SUV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.165,0,No Tip,5,Standard,Standard,Standard,6,1,0,2024/ACURA/RDX/2024 Acura RDX SUV FWD.png
19606,2024,ACURA,RDX,2024 Acura RDX SUV AWD,https://static.nhtsa.gov/images/vehicles/BTL_53857_cc0640_032_SI.png,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.165,0,No Tip,5,Standard,Standard,Standard,6,1,0,2024/ACURA/RDX/2024 Acura RDX SUV AWD.png
19988,2024,ACURA,TLX,2024 Acura TLX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/BTL_54400_cc0640_032_GR.png,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Standard,Standard,3,0,1,2024/ACURA/TLX/2024 Acura TLX 4 DR FWD.png
19989,2024,ACURA,TLX,2024 Acura TLX 4 DR AWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Standard,Standard,3,0,1,2024/ACURA/TLX/2024 Acura TLX 4 DR AWD.png
19996,2024,ACURA,ZDX,2024 Acura ZDX SUV RWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.092,0,No Tip,5,Standard,Standard & Optional,Standard & Optional,18,2,0,2024/ACURA/ZDX/2024 Acura ZDX SUV RWD.png
19997,2024,ACURA,ZDX,2024 Acura ZDX SUV AWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.087,0,No Tip,5,Standard,Standard & Optional,Standard & Optional,18,2,0,2024/ACURA/ZDX/2024 Acura ZDX SUV AWD.png
