VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
3951,1999,ACURA,RL,1999 Acura RL 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,38,2,0,1999/ACURA/RL/1999 Acura RL 4-DR. w_SAB.png
3919,1999,AUDI,A8,1999 Audi  A8 4-DR. w/SAB,,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,12,4,1,1999/AUDI/A8/1999 Audi  A8 4-DR. w_SAB.png
3997,1999,BUICK,CENTURY,1999 Buick Century 4-DR.,,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,252,5,0,1999/BUICK/CENTURY/1999 Buick Century 4-DR..png
3937,1999,BUICK,LESABRE,1999 Buick LeSabre 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,224,2,3,1999/BUICK/LESABRE/1999 Buick LeSabre 4-DR..png
3969,1999,BUICK,REGAL,1999 Buick Regal 4-DR,,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,255,8,3,1999/BUICK/REGAL/1999 Buick Regal 4-DR.png
3935,1999,CADILLAC,DEVILLE,1999 Cadillac Deville 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,201,1,2,1999/CADILLAC/DEVILLE/1999 Cadillac Deville 4-DR. w_SAB.png
3954,1999,CADILLAC,ESCALADE,1999 Cadillac Escalade 4x4,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,50,5,4,1999/CADILLAC/ESCALADE/1999 Cadillac Escalade 4x4.png
4021,1999,CHEVROLET,ASTRO,1999 Chevrolet Astro  4x2,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,156,4,0,1999/CHEVROLET/ASTRO/1999 Chevrolet Astro  4x2.png
3981,1999,CHEVROLET,BLAZER,1999 Chevrolet Blazer 4-DR. 4x4,,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,453,0,1,1999/CHEVROLET/BLAZER/1999 Chevrolet Blazer 4-DR. 4x4.png
3983,1999,CHEVROLET,CAMARO,1999 Chevrolet Camaro 2-DR.,,Not Rated,Not Rated,4,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,98,5,0,1999/CHEVROLET/CAMARO/1999 Chevrolet Camaro 2-DR..png
4013,1999,CHEVROLET,CAVALIER,1999 Chevrolet Cavalier 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,268,8,0,1999/CHEVROLET/CAVALIER/1999 Chevrolet Cavalier 4-DR..png
4014,1999,CHEVROLET,CAVALIER,1999 Chevrolet Cavalier 2-DR.,,Not Rated,Not Rated,3,4,Not Rated,1,2,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,268,8,0,1999/CHEVROLET/CAVALIER/1999 Chevrolet Cavalier 2-DR..png
4012,1999,CHEVROLET,LUMINA,1999 Chevrolet Lumina 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,112,3,1,1999/CHEVROLET/LUMINA/1999 Chevrolet Lumina 4-DR..png
4011,1999,CHEVROLET,MALIBU,1999 Chevrolet Malibu 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,848,3,5,1999/CHEVROLET/MALIBU/1999 Chevrolet Malibu 4-DR..png
3920,1999,CHEVROLET,PRIZM,1999 Chevrolet Prizm 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,43,1,0,1999/CHEVROLET/PRIZM/1999 Chevrolet Prizm 4-DR..png
3972,1999,CHEVROLET,PRIZM,1999 Chevrolet Prizm 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,43,1,0,1999/CHEVROLET/PRIZM/1999 Chevrolet Prizm 4-DR. w_SAB.png
3982,1999,CHEVROLET,S-10,1999 Chevrolet S-10 Extended Cab,,Not Rated,Not Rated,2,3,Not Rated,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,261,5,3,1999/CHEVROLET/S-10/1999 Chevrolet S-10 Extended Cab.png
4010,1999,CHEVROLET,SUBURBAN,1999 Chevrolet Suburban 4-DR. 4X4,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,757,2,6,1999/CHEVROLET/SUBURBAN/1999 Chevrolet Suburban 4-DR. 4X4.png
4031,1999,CHEVROLET,TAHOE,1999 Chevrolet Tahoe 4-DR. 4x4,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,576,3,5,1999/CHEVROLET/TAHOE/1999 Chevrolet Tahoe 4-DR. 4x4.png
4033,1999,CHEVROLET,VENTURE,1999 Chevrolet Venture w/SAB,,Not Rated,Not Rated,4,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,368,7,6,1999/CHEVROLET/VENTURE/1999 Chevrolet Venture w_SAB.png
4009,1999,CHRYSLER,CIRRUS,1999 Chrysler Cirrus 4-DR.,,Not Rated,Not Rated,3,4,Not Rated,3,2,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,73,7,4,1999/CHRYSLER/CIRRUS/1999 Chrysler Cirrus 4-DR..png
4024,1999,CHRYSLER,TOWN & COUNTRY,1999 Chrysler Town & Country LX,,Not Rated,Not Rated,4,4,Not Rated,5,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,377,9,8,1999/CHRYSLER/TOWN & COUNTRY/1999 Chrysler Town & Country LX.png
4034,1999,DODGE,DAKOTA,1999 Dodge Dakota Extended Cab,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,690,10,1,1999/DODGE/DAKOTA/1999 Dodge Dakota Extended Cab.png
3977,1999,DODGE,DURANGO,1999 Dodge Durango 4-DR. 4X4,,Not Rated,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,2043,5,3,1999/DODGE/DURANGO/1999 Dodge Durango 4-DR. 4X4.png
4023,1999,DODGE,GRAND CARAVAN,1999 Dodge Grand Caravan,,Not Rated,Not Rated,4,4,Not Rated,5,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,514,5,6,1999/DODGE/GRAND CARAVAN/1999 Dodge Grand Caravan.png
4027,1999,DODGE,INTREPID,1999 Dodge Intrepid 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1058,6,2,1999/DODGE/INTREPID/1999 Dodge Intrepid 4-DR..png
3970,1999,DODGE,NEON,1999 Dodge Neon 4-DR.,,Not Rated,Not Rated,3,4,Not Rated,2,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,166,4,1,1999/DODGE/NEON/1999 Dodge Neon 4-DR..png
3927,1999,DODGE,RAM,1999 Dodge Ram 1500 Extended Cab,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1063,14,0,1999/DODGE/RAM/1999 Dodge Ram 1500 Extended Cab.png
3936,1999,DODGE,RAM,1999 Dodge Ram 1500 4-DR.,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1063,14,0,1999/DODGE/RAM/1999 Dodge Ram 1500 4-DR..png
3928,1999,DODGE,STRATUS,1999 Dodge Stratus 4-DR,,Not Rated,Not Rated,3,4,Not Rated,3,2,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,310,7,5,1999/DODGE/STRATUS/1999 Dodge Stratus 4-DR.png
3930,1999,FORD,CONTOUR,1999 Ford Contour 4-DR.,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,459,5,2,1999/FORD/CONTOUR/1999 Ford Contour 4-DR..png
3929,1999,FORD,CROWN VICTORIA,1999 Ford Crown Victoria 4-DR.,,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,164,8,7,1999/FORD/CROWN VICTORIA/1999 Ford Crown Victoria 4-DR..png
3949,1999,FORD,ECONOLINE,1999 Ford Econoline,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,308,11,6,1999/FORD/ECONOLINE/1999 Ford Econoline.png
3931,1999,FORD,ESCORT,1999 Ford Escort 4-DR.,,Not Rated,Not Rated,3,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,365,2,1,1999/FORD/ESCORT/1999 Ford Escort 4-DR..png
3932,1999,FORD,ESCORT ZX2,1999 Ford Escort ZX2 2-DR.,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,1,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,380,2,1,1999/FORD/ESCORT ZX2/1999 Ford Escort ZX2 2-DR..png
3950,1999,FORD,EV RANGER,1999 Ford EV Ranger (Electric Vehicle),,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,818,11,0,1999/FORD/EV RANGER/1999 Ford EV Ranger (Electric Vehicle).png
3979,1999,FORD,EXPEDITION,1999 Ford Expedition 4-DR. 4x2,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1007,9,5,1999/FORD/EXPEDITION/1999 Ford Expedition 4-DR. 4x2.png
3933,1999,FORD,EXPLORER,1999 Ford Explorer 4-DR. 4x4 w/SAB,,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1568,15,6,1999/FORD/EXPLORER/1999 Ford Explorer 4-DR. 4x4 w_SAB.png
4029,1999,FORD,F-150,1999 Ford F-150,,Not Rated,Not Rated,4,4,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1167,18,7,1999/FORD/F-150/1999 Ford F-150.png
3944,1999,FORD,MUSTANG,1999 Ford Mustang 2-DR.,,Not Rated,Not Rated,4,4,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,313,11,1,1999/FORD/MUSTANG/1999 Ford Mustang 2-DR..png
3939,1999,FORD,RANGER,1999 Ford Ranger,,Not Rated,Not Rated,4,4,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,818,11,0,1999/FORD/RANGER/1999 Ford Ranger.png
3925,1999,FORD,TAURUS,1999 Ford Taurus 4-DR.,,Not Rated,Not Rated,5,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,954,8,2,1999/FORD/TAURUS/1999 Ford Taurus 4-DR..png
4028,1999,FORD,WINDSTAR,1999 Ford Windstar w/SAB,,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1588,13,8,1999/FORD/WINDSTAR/1999 Ford Windstar w_SAB.png
4019,1999,GMC,JIMMY,1999 GMC Jimmy 4-DR. 4x4,,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,163,0,0,1999/GMC/JIMMY/1999 GMC Jimmy 4-DR. 4x4.png
