VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
4262,2001,ACURA,RL,2001 Acura RL 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,25,2,0,2001/ACURA/RL/2001 Acura RL 4-DR. w_SAB.png
4267,2001,ACURA,TL,2001 Acura 3.2 TL 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,161,3,1,2001/ACURA/TL/2001 Acura 3.2 TL 4-DR. w_SAB.png
4250,2001,AUDI,A8,2001 Audi  A8 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0696_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,18,2,0,2001/AUDI/A8/2001 Audi  A8 4-DR. w_SAB.png
4326,2001,AUDI,TT,2001 Audi TT 2-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0497_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,133,5,0,2001/AUDI/TT/2001 Audi TT 2-DR. w_SAB.png
4204,2001,BUICK,CENTURY,2001 Buick Century 4-DR.,,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,153,5,0,2001/BUICK/CENTURY/2001 Buick Century 4-DR..png
4268,2001,BUICK,CENTURY,2001 Buick Century 4-DR. w/SAB,,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,153,5,0,2001/BUICK/CENTURY/2001 Buick Century 4-DR. w_SAB.png
4317,2001,BUICK,LESABRE,2001 Buick LeSabre 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0586_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,340,0,1,2001/BUICK/LESABRE/2001 Buick LeSabre 4-DR. w_SAB.png
4318,2001,BUICK,PARK AVENUE,2001 Buick Park Avenue 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0621_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,64,2,2,2001/BUICK/PARK AVENUE/2001 Buick Park Avenue 4-DR. w_SAB.png
4201,2001,BUICK,REGAL,2001 Buick Regal 4-DR,,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,195,8,2,2001/BUICK/REGAL/2001 Buick Regal 4-DR.png
4211,2001,BUICK,REGAL,2001 Buick Regal 4-DR w/SAB,,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,195,8,2,2001/BUICK/REGAL/2001 Buick Regal 4-DR w_SAB.png
4202,2001,CADILLAC,DEVILLE,2001 Cadillac DeVille 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0596_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,189,4,1,2001/CADILLAC/DEVILLE/2001 Cadillac DeVille 4-DR. w_SAB.png
4303,2001,CHEVROLET,ASTRO,2001 Chevrolet Astro,https://static.nhtsa.gov/images/vehicles/0323_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,0,0, ,Not Rated,No,No,No,97,3,1,2001/CHEVROLET/ASTRO/2001 Chevrolet Astro.png
4305,2001,CHEVROLET,BLAZER,2001 Chevrolet Blazer 4-DR.,https://static.nhtsa.gov/images/vehicles/0684_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,2,1,0,0, ,Not Rated,No,No,No,339,3,2,2001/CHEVROLET/BLAZER/2001 Chevrolet Blazer 4-DR..png
4306,2001,CHEVROLET,CAMARO,2001 Chevrolet Camaro 2-DR.,https://static.nhtsa.gov/images/vehicles/0691_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,54,4,0,2001/CHEVROLET/CAMARO/2001 Chevrolet Camaro 2-DR..png
4255,2001,CHEVROLET,CAVALIER,2001 Chevrolet Cavalier 4-DR.,https://static.nhtsa.gov/images/vehicles/0407_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0, ,Not Rated,No,No,No,254,6,2,2001/CHEVROLET/CAVALIER/2001 Chevrolet Cavalier 4-DR..png
4308,2001,CHEVROLET,CAVALIER,2001 Chevrolet Cavalier 2-DR.,https://static.nhtsa.gov/images/vehicles/0668_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,1,2,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,254,6,2,2001/CHEVROLET/CAVALIER/2001 Chevrolet Cavalier 2-DR..png
4225,2001,CHEVROLET,IMPALA,2001 Chevrolet Impala 4-DR,https://static.nhtsa.gov/images/vehicles/0035_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0, ,Not Rated,No,No,No,750,10,2,2001/CHEVROLET/IMPALA/2001 Chevrolet Impala 4-DR.png
4319,2001,CHEVROLET,IMPALA,2001 Chevrolet Impala 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/0035_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0, ,Not Rated,No,No,No,750,10,2,2001/CHEVROLET/IMPALA/2001 Chevrolet Impala 4-DR w_SAB.png
4234,2001,CHEVROLET,LUMINA,2001 Chevrolet Lumina 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0, ,Not Rated,No,No,No,26,4,0,2001/CHEVROLET/LUMINA/2001 Chevrolet Lumina 4-DR..png
