VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
4563,2002,ACURA,CL,2002 Acura 3.2 CL 2-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1148_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,61,2,1,2002/ACURA/CL/2002 Acura 3.2 CL 2-DR. w_SAB.png
4605,2002,ACURA,MDX,2002 Acura MDX 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0523_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,Not Rated,0,0, ,Not Rated,No,No,No,220,4,1,2002/ACURA/MDX/2002 Acura MDX 4-DR. w_SAB.png
4604,2002,ACURA,NSX-T,2002 Acura NSX-T Convertible,https://static.nhtsa.gov/images/vehicles/1145_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,17,0,0,2002/ACURA/NSX-T/2002 Acura NSX-T Convertible.png
4527,2002,ACURA,RL,2002 Acura 3.5 RL 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,59,2,0,2002/ACURA/RL/2002 Acura 3.5 RL 4-DR. w_SAB.png
4564,2002,ACURA,RSX,2002 Acura RSX 2-DR. w/SAB,,Not Rated,Not Rated,5,5,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0, ,Not Rated,No,No,No,91,4,0,2002/ACURA/RSX/2002 Acura RSX 2-DR. w_SAB.png
4479,2002,ACURA,TL,2002 Acura 3.2 TL 4-DR. w/SAB,,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0, ,Not Rated,Optional,No,No,350,7,5,2002/ACURA/TL/2002 Acura 3.2 TL 4-DR. w_SAB.png
4664,2002,AUDI,A4,2002 Audi A4 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1150_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,4,Not Rated,0,0, ,Not Rated,Standard,No,No,189,2,0,2002/AUDI/A4/2002 Audi A4 4-DR. w_SAB.png
4665,2002,AUDI,A4 AVANT,2002 Audi A4 Avant 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1150_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2002/AUDI/A4 AVANT/2002 Audi A4 Avant 4-DR. w_SAB.png
4666,2002,AUDI,A6,2002 Audi A6 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1149_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,96,4,1,2002/AUDI/A6/2002 Audi A6 4-DR. w_SAB.png
4668,2002,AUDI,A6 AVANT/S6 AVANT,2002 Audi A6Avant/S6 Avant 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1149_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,15,2,0,2002/AUDI/A6 AVANT/S6 AVANT/2002 Audi A6Avant_S6 Avant 4-DR. w_SAB.png
4669,2002,AUDI,A8,2002 Audi  A8 4-DR. w/SAB,,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,8,0,0,2002/AUDI/A8/2002 Audi  A8 4-DR. w_SAB.png
4539,2002,AUDI,ALLROAD,2002 Audi Allroad w/SAB,https://static.nhtsa.gov/images/vehicles/0708_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,104,4,1,2002/AUDI/ALLROAD/2002 Audi Allroad w_SAB.png
4492,2002,AUDI,S4,2002 Audi S4 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/0707_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,22,1,0,2002/AUDI/S4/2002 Audi S4 4-DR. w_SAB.png
