VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
16483,2022,ACURA,ILX,2022 Acura ILX 4 DR FWD,https://static.nhtsa.gov/images/vehicles/13221_st0640_046.png,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,5,Standard,Standard,Standard,2,0,0,2022/ACURA/ILX/2022 Acura ILX 4 DR FWD.png
15924,2022,ACURA,MDX,2022 Acura MDX SUV FWD,https://static.nhtsa.gov/images/vehicles/15123_st0640_046.png,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,Standard,Standard,56,1,0,2022/ACURA/MDX/2022 Acura MDX SUV FWD.png
15925,2022,ACURA,MDX,2022 Acura MDX SUV AWD,https://static.nhtsa.gov/images/vehicles/15123_st0640_046.png,Not Rated,4,4,4,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Standard,56,1,0,2022/ACURA/MDX/2022 Acura MDX SUV AWD.png
17013,2022,ACURA,NSX,2022 Acura NSX 2 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2022/ACURA/NSX/2022 Acura NSX 2 DR AWD.png
16837,2022,ACURA,RDX,2022 Acura RDX SUV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.165,0,No Tip,5,Standard,Standard,Standard,25,1,0,2022/ACURA/RDX/2022 Acura RDX SUV FWD.png
16838,2022,ACURA,RDX,2022 Acura RDX SUV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.15,0,No Tip,5,Standard,Standard,Standard,25,1,0,2022/ACURA/RDX/2022 Acura RDX SUV AWD.png
16484,2022,ACURA,TLX,2022 Acura TLX 4 DR FWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Standard,Standard,11,2,0,2022/ACURA/TLX/2022 Acura TLX 4 DR FWD.png
16488,2022,ACURA,TLX,2022 Acura TLX 4 DR AWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.09,0,No Tip,5,Standard,Standard,Standard,11,2,0,2022/ACURA/TLX/2022 Acura TLX 4 DR AWD.png
16452,2022,ALFA,GIULIA,2022 Alfa Giulia 4 DR RWD,https://static.nhtsa.gov/images/vehicles/14944_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,0,0,2022/ALFA/GIULIA/2022 Alfa Giulia 4 DR RWD.png
16476,2022,ALFA,GIULIA,2022 Alfa Giulia 4 DR AWD,https://static.nhtsa.gov/images/vehicles/14944_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,0,0,2022/ALFA/GIULIA/2022 Alfa Giulia 4 DR AWD.png
16453,2022,ALFA,GIULIA QUADRIFOGLIO,2022 Alfa Giulia Quadrifoglio 4 DR RWD,https://static.nhtsa.gov/images/vehicles/14944_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,0,0,2022/ALFA/GIULIA QUADRIFOGLIO/2022 Alfa Giulia Quadrifoglio 4 DR RWD.png
16454,2022,ALFA,STELVIO,2022 Alfa Stelvio SUV RWD,https://static.nhtsa.gov/images/vehicles/14943_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,0,0,2022/ALFA/STELVIO/2022 Alfa Stelvio SUV RWD.png
16477,2022,ALFA,STELVIO,2022 Alfa Stelvio SUV AWD,https://static.nhtsa.gov/images/vehicles/14943_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,0,0,2022/ALFA/STELVIO/2022 Alfa Stelvio SUV AWD.png
16455,2022,ALFA,STELVIO QUADRIFOGLIO,2022 Alfa Stelvio Quadrifoglio SUV AWD,https://static.nhtsa.gov/images/vehicles/14943_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Optional,No,0,0,0,2022/ALFA/STELVIO QUADRIFOGLIO/2022 Alfa Stelvio Quadrifoglio SUV AWD.png
16539,2022,AUDI,AUDI A3,2022 Audi Audi A3 4 DR FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,No,4,6,0,2022/AUDI/AUDI A3/2022 Audi Audi A3 4 DR FWD.png
16588,2022,AUDI,AUDI A3,2022 Audi Audi A3 4 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,No,4,6,0,2022/AUDI/AUDI A3/2022 Audi Audi A3 4 DR AWD.png
16542,2022,AUDI,AUDI A4,2022 Audi Audi A4 4 DR AWD,https://static.nhtsa.gov/images/vehicles/14788_st0640_046.png,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.099,0, ,5,Standard,Standard,Standard,3,3,0,2022/AUDI/AUDI A4/2022 Audi Audi A4 4 DR AWD.png
16544,2022,AUDI,AUDI A4 ALLROAD,2022 Audi Audi A4 allroad SW AWD,https://static.nhtsa.gov/images/vehicles/14788_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,Standard,Standard,0,1,0,2022/AUDI/AUDI A4 ALLROAD/2022 Audi Audi A4 allroad SW AWD.png
16547,2022,AUDI,AUDI A5,2022 Audi Audi A5 2 DR AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,5,2,0,2022/AUDI/AUDI A5/2022 Audi Audi A5 2 DR AWD.png
