ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
10080359,"Airstream, Inc.",0,0,0,0,06/12/2004,07/05/2004,,TIRES,"2ND BLOW-OUT ON SIDEWALL, TRAVELING 65 MPH.  TIRE WAS A BRAND-NEW REPLACEMENT, WITH LESS THAN 10 HOURS ON IT.  PREVIOUS TIRE FORMED BUBBLE ON SIDEWALL AFTER 10 HOURS OR SO.*AK",AIRSTREAM,AIRSTREAM
730701,"Volkswagen Group of America, Inc.",0,0,0,0,09/01/2000,09/07/2000,8121039411,TIRES,"TIRE DEFORMED INTERNALLY CAUSING EXCESSIVE VIBRATION, NO EXTERNAL DAMAGE, LOTS OF TREAD( DOT NUMBER:   TIRE SIZE: 185/70R14 )",AUDI,100
749434,"BMW of North America, LLC",0,0,0,0,07/18/2001,07/30/2001,00000000002,"SERVICE BRAKES, HYDRAULIC","I PURCHASED A DISC BRAKE CALIPER SET MANUFACTURED/REMANUFACTURED BY CARDONE ON 7-12-2001.   ON 7-16-2001 AT MY LOCAL DEALER.  AFTER INSTALLATION THE LEFT BRAKE CALIPER FAILED CATASTROPICALLY DURING THE TECHNICIANS TEST DRIVE UPON THE SECOND APPLICATION OF THE BRAKES.  FORTUNATELY, THE TECHNICIAN WAS DRIVING SLOW AND WAS ABLE TO AVOID COLLISION.  UPON RETURN TO THE DEALERSHIP THE TECHNICIAN REINSPECTED THE BRAKE CALIPERS AND FOUND THE REMANUFACTURED LEFT FRONT BRAKE CALIPER FAILED BECAUSE OF CRACK COMPLETELY ACROSS THE CROSS SECTION OF THE METAL CALIPER ITSELF.  THE TECHNICIAN REMOVED THE DEFECTIVE CALIPER AND I RETURNED IT TO DISCOUNT AUTO PARTS STORE IN CALLAWAY FL, WHO IN-TURN WAS TO RETURN THE CALIPER TO CARDONE.  I CONTACTED, VIA E-MAIL,  CARDONE, WHICH HAS ITS CORPORATE HEADQUARTERS IN PHILADELPHIA PA.   THEIR WEBSITE TOUTS HOW EXPERT DONE THEIR PRODUCTS ARE AND THEY SITE VARIOUS AWARDS FOR QUALITY.  WELL, I AM NOT PLEASED WITH THE QUALITY NOR THE FACT THAT IF THIS BRAKE CALIPER  HAD SUCCEEDED IN PASSING MY TECHNICIANS TEST DRIVE AND THEN FAILED ON THE ROAD-- I WOULD HAVE LOST ALL BRAKE HYDRALICS IN MATTER OF SECONDS ON HARD BRAKING AND WOULD HAVE CERTAINLY HAD A COLLISION.  CARDONE'S RESPONSE TO DATE HAS NOT SEEMED TO BE ONE OF SERIOUS INTEREST.    ONE NOTE ABOUT MY AUTO-- THIS A SHOWROOM CONDITION CLASSIC CAR METICULOUSLY MAINTAINED SINCE I PURCHASED IT IN 1972.*AK",BMW,2002
479639,"General Motors, LLC",0,0,0,0,10/31/1994,10/31/1994,,POWER TRAIN,VEHICLE SLIPPED OUT OF PARK WHILE ON MECHANIC'S LIFT.  (INVESTIGATOR FOR ATTORNEY FOR CLIENT) (OTHER VEHICLE ON 476384)  *SKD,CADILLAC,DEVILLE
605843,"General Motors, LLC",0,0,0,0,,11/29/1994,,POWER TRAIN,VEHICLE SLIPPED OUT OF PARK.,CADILLAC,DEVILLE
11014065,"General Motors, LLC",0,0,0,0,08/08/2017,08/09/2017,6F33R2Q1763,WHEELS,"235 /  75R-15 AMERICAN CLASSIC TIRE - COKER 700219    ORDERED A SET OF FOUR TIRES, ONE TIRE ARRIVED WITH A SIDE WALL BUBBLE MANUFACTURING DEFECT. DEFECT WAS NOT NOTICEABLE UNTIL TIRE WAS MOUNTED AND PRESSURIZED. RETAILER REPLACED THE TIRE FREE OF CHARGE.",CADILLAC,FLEETWOOD
869818,"General Motors, LLC",1,0,0,0,08/01/2000,09/06/2000,,TIRES,"PE00 020; CONSUMER WAS TRAVELING ABOUT 45MPH ON  HIGHWAY AND HEARD A LOUD NOISE, IT WAS  RIGHT FRONT TIRE. TREAD SEPARATED, AND WAS HITTING UP AGAINST THE VEHICLE.  FIRESTONE, FR360 TIRES.   CONSUMER WOULD CONTACT FIRESTONE.  THERE WERE OTHER TIRES THAT  HAD TREAD  SEPARATION. *AK",CHEVROLET,C20
474907,"General Motors, LLC",0,0,0,0,10/18/1994,10/18/1994,,"FUEL SYSTEM, GASOLINE",GAS TANK DESIGNED OUTSIDE OF FRAME.  *SKD,CHEVROLET,CHEVROLET TRUCK
509542,"General Motors, LLC",0,0,0,0,08/03/1996,10/07/1996,,WHEELS,"RIM CRACKED, CAUSING FLAT TIRE.",CHEVROLET,CHEVROLET TRUCK
562130,"General Motors, LLC",0,0,0,0,,07/19/2001,,WHEELS,"THE VEHICLES HAD A FLAT TIRE RECENTLY BUT THE CONSUMER WAS UNABLE TO HAVE THE TIRE REPLACED BECAUSE OF A SPLIT RIM, THREE LOCAL DEALERS WERE CONTACTED AND A TIRE SHOP BUT THEY REFUSED TO WORK ON THIS RIM BECAUSE HE WAS TOLD THEY WERE DANGEROUSE TO WORK ON AND HAD BEEN BANNED FROM HIGHWAY DRIVING AND WERE RESTRICTED TO FARM USE ONLY.  NLM",CHEVROLET,CHEVROLET TRUCK
