ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
10019921,AVANTI MOTOR CORPORATION,0,0,0,0,05/13/2003,05/15/2003,ME2BBW029YA,EXTERIOR LIGHTING,"THE TAIL LIGHT STOP LAMP DID NOT FUNCTION PROPERLY.  THE STOP LAMP ILLUMINATED BARELY TO A ""DIM"".  THE CONSUMER REPLACED BULBS, BUT THE PROBLEM STILL EXISTS.  VEHICLE IS A 2001 AVANTI GARELLI AUTOPOWER MOPED.  *NLM",AVANTI,AVANTI
564410,"General Motors, LLC",0,0,0,0,04/16/1997,02/20/2002,,TIRES,"CONSUMER PURCHASED4 KIRKLAND TIRE, SIZE 235-75-R15, FROM COSTCO AND ALL THE TIRES EXPERIENCED TREAS SEPARATION, CONSUMER WANTS THE LAST TWO TIRES PRORATED AT THE SAME PRICE AS THE FIRST TWO TIRES WERE PRORATED.  *YD   TIRE SIZE 23575R15.  CONSUMER IS NOT SURE IF MENTIONED TIRE MANUFACTURER IS CORRECT (COULD BE YOKOHAMA OR FIRESTONE).  *TT",CADILLAC,CADILLAC
10100542,"General Motors, LLC",0,0,0,0,07/31/2004,11/25/2004,,TIRES,"DRIVING DOWN INTERSTATE 80 EAST OF WEST LIBERTY, IA.  RIGHT REAR TIRE SEPARATED AND TREAD FLEW OFF AND COMPLETELY BLEW APART NEARLY UPSETTING THE VEHICLE. ALSO FOUND LEFT REAR TIRE TO BE FLAWED AND READY TO BLOW. COST US DEARLY AS WE WERE 225 MILES FROM HOME AND IT WAS VERY LATE ON A SATURDAY EVENING.  HAVE FILED A COMPLAINT WITH COOPER TIRE ADN RUBBER COMPANY. WE HAVE COMPLIED WITH THEIR CLAIM DEMANDS, SUCH AS PROVIDING THE TIRE, PICTURES, AND ESTIMATES. THEY TOLD US THEY WOULD BE IN TOUCH WITHIN 30 DAYS, AND THAT WAS BACK IN AUGUST. WE HAVE NOT HEARD FROM THEM. OUR CLAIM NUMBER WITH COOPER IS L2004-08-0196.  *AK",CHEVROLET,C20
10785000,"Chrysler (FCA US, LLC)",0,0,0,0,05/27/2015,10/21/2015,,AIR BAGS,"TL* THE CONTACT OWNS A 1970 CHRYSLER 300. THE CONTACT RECEIVED NOTIFICATION OF NHTSA CAMPAIGN NUMBER: 15V313000 (AIR BAGS) HOWEVER, THE PART TO DO THE REPAIR WAS UNAVAILABLE. THE CONTACT STATED THAT THE MANUFACTURER EXCEEDED A REASONABLE AMOUNT OF TIME FOR THE RECALL REPAIR. THE MANUFACTURER WAS MADE AWARE OF THE ISSUE. THE CONTACT HAD NOT EXPERIENCED A FAILURE.",CHRYSLER,300
11384679,UNKNOWN MANUFACTURER,0,1,0,0,09/01/2020,12/23/2020,,EQUIPMENT,"TL* THE CONTACT OWNS A 1970 DODGE CHALLENGER. THE CONTACT STATED THAT THE K&N X-TREME AIR FILTER AND MODEL NUMBER: UNKNOWN HAD BEEN INSTALLED ON THE VEHICLE. AFTER RESTARTING THE ENGINE FLAMES WERE PRESENT COMING FROM UNDER THE HOOD AND THE CONTACT DISCOVERED THAT THE AIR FILTER HAD CAUGHT ON FIRE. THE CONTACT QUICKLY EXTINGUISHED THE FLAMES AND REPLACED THE AIR FILTER WITH A DIFFERENT BRAND FILTER. THE LOCAL DEALER O'REILLYS AUTO PARTS LOCATED AT  472 WALLACE WILKINSON BLVD B, LIBERTY, KY 42539 AND THE MANUFACTURER WERE NOTIFIED OF THE FAILURE. THE CONTACT WAS INFORMED BY THE MANUFACTURER THAT VAPORS COULD BUILD UP INSIDE THE AIR FILTER CAUSING A FLAMES TO IGNITE. NO FURTHER INFORMATION WAS AVAILABLE. THE FAILURE MILEAGE WAS UNKNOWN.",DODGE,CHALLENGER
870246,"Chrysler (FCA US, LLC)",0,0,0,0,09/09/2000,09/12/2000,XP29C002542,TIRES,"WHILE DRIVING ABOUT 65 MPH RIGHT REAR TIRE HAD A TREAD SEPARATION, AND CONSUMER LOST CONTROL OF VEHICLE,  BUT TIRE STILL HAD AIR.  FIRESTONE, P225/70R14.  *AK",DODGE,CHARGER
556596,Ford Motor Company,0,0,0,0,03/18/1997,10/30/2000,,TIRES,FIVE OF THE BRIDGESTONE DUELER TIRES EXPERIENCED BLOWOUTS WITHIN 16 MONTHS AND 20000 MILES (245/75R1610).  NLM,FORD,F250
728904,Ford Motor Company,0,0,1,0,11/02/1999,08/24/2000,E14GHG94628,TIRES,SPARE TIRE EXPLODED; PIECES INTO RIGHT EYE( DOT NUMBER: P215 TIRE SIZE: 70R14M-S ),FORD,FORD TRUCK AND VAN
10314430,Ford Motor Company,0,0,0,0,08/05/1973,02/25/2010,,VEHICLE SPEED CONTROL,"JUST WANTED TO LET YOU KNOW THAT CRUISE CONTROL MECHANISMS SHOULD BE LOOKED AT CAREFULLY AS PART OF THE ""UNINTENDED ACCELERATION"" ISSUE - IN 1973 WE WERE DRIVING A 1970 FORD LTD THRU' TENN. ON A HOT AUGUST DAY WHEN THE CRUISE CONTROL STUCK IN FULL ACCELERATION MODE.  A FEW DAYS LATER IT DID IT AGAIN DRIVING ACROSS ILLINOIS.  IN EACH CASE THE CAR COULD ONLY BE STOPPED BY STOMPING ON THE BRAKES HARD AND THEN TURNING THE ENGINE OFF.  THE DEALERS AT THE TIME SAID IT WASN'T POSSIBLE AND WOULDN'T EVEN LOOK AT IT.  LUCKILY THERE WAS NO DAMAGE OR INJURY, AND I'M NOT FORMALLY FILING A COMPLAINT (WE NEVER ASKED FOR ANY COMPENSATION OR MADE AN ISSUE OUT OF IT AT THE TIME) - JUST SHARING THIS AS A BIT OF HISTORY TO SHOW THAT THE PROBLEM IS COMMON TO DIFFERENT MAKES AND MODELS AND MANUFACTURERS.  I CAN ASSURE YOU THAT THE PROBLEM WAS NOT CAUSED BY FLOORMATS OR STUCK ACCELERATOR PEDALS - IT HAPPENED WHEN WE SET THE CRUISE ON A HOT DAY, DRIVING ON THE FREEWAY ACROSS COUNTRY. *TR",FORD,LTD
554126,Ford Motor Company,0,0,0,0,,08/29/2000,,TIRES,"THREE B.F. GOODRICH 990 RADIAL STEEL BELT TIRES EXPERIENCED BLOW OUTS WITHIN A 12-14 HOUR PERIOD OF TIME WHILE TRAVELING, THE STEEL BELTS OVERHEATED AND POSSIBLY CAUSED THE TIRES TO BLOW AND THE TREAD TO COME OFF.  *MJS",FORD,THUNDERBIRD
