ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
10429338,SOMERSET MARINE,1,0,0,0,10/01/2011,10/10/2011,TRAILER BR5,STRUCTURE,"AFTER PURCHASING TRAILER FENDERS W/ BACKS FOR A BOAT TRAILER WAS TRAVELING DOWN I23 IN MICH. WHEN THE TOP BECAME DETACHED FROM THE BACK AND FLEW INTO THE PASSING LANE INTO THE FRONT END OF AN ONCOMING CAR, THERE WERE NO INJURIES BUT THE CAR DID SUSTAIN DAMAGES TO THE FRONT END. THIS WAS THE FIRST TRIP ON THE NEW FENDERS.  *KB",BOAT TRAILER,BOAT TRAILER
543445,"General Motors, LLC",0,1,0,0,12/22/1998,01/20/1999,,WHEELS,RIGHT WHEEL GRINDING AND PULLING RESULTING IN FIRE. (OHIO TRAFFIC CRASH REPORT).,CADILLAC,DEVILLE
959516,"General Motors, LLC",1,0,1,0,10/22/1994,02/03/1995,,EXTERIOR LIGHTING,"WHEN USING ON EMERGENCY FLASHER AND APPLYING BRAKES, BRAKES OVER RIDE FLASHERS. PLEASE DESCRIBE DETAILS.  TT",CADILLAC,DEVILLE
744712,"General Motors, LLC",0,0,0,0,,04/29/2001,CKY244F3126,"FUEL SYSTEM, GASOLINE","I NEED TO FIND OUT WHETHER THIS TRUCK WAS RECALLED FOR HAVING SIDE SADDLE FUEL TANKS MOUNTED OUTSIDE THE FRAME. THE VEHICLE WAS ABANDONED IN MY YARD APPROXIMATELY THE SUMMER OF 1996. IN FEBRUARY OF 2000, I FOLLOWED THE REQUIRED PROCEDURES TO OBTAIN TITLE TO THE VEHICLE. I REPLACED THE ENGINE AND ENOUGH OTHER COMPONENTS TO MAKE THE TRUCK ROAD-WORTHY AND HAVE BEEN DRIVING IT FOR A YEAR. I JUST BECAME AWARE OF THIS FUEL TANK PROBLEM AND NEED TO FIND OUT WHETHER THE VEHICLE WAS RECALLED. I DON'T THINK THE PREVIOUS OWNER TOOK THE VEHICLE IN FOR ANY TYPE OF RETROFIT BECAUSE IT HAS BEEN DISABLED IN MY YARD FOR ABOUT 5 YEARS. IF THERE WAS A RECALL ISSUED FOR THIS VEHICLE I WOULD LIKE TO KNOW HOW I CAN MAKE USE OF IT.*AK",CHEVROLET,C20
10005418,"General Motors, LLC",0,0,0,0,02/02/2003,02/06/2003,,TIRES,TIRES CAME OFF WHILE DRIVING.                  PH,CHEVROLET,C60
559616,"General Motors, LLC",0,0,0,0,,02/13/2001,,"FUEL SYSTEM, GASOLINE",SIDE MOUNTED FUEL TANK LEAKS FUEL.   CJ,CHEVROLET,CHEVROLET TRUCK
882384,"General Motors, LLC",0,0,0,0,09/09/2000,03/07/2001,,TIRES,"FIRESTONE RADIAL ATX TIRES, SIZE P225/75R16 TPCSPEC2312, LRD 2PLY STEEL ARE CUPPING, CONSUMER THINKS TIRES MAY SEPARATE.   *SLC",CHEVROLET,CHEVROLET TRUCK
10330076,"General Motors, LLC",0,0,0,0,03/09/2007,05/12/2010,,"VISIBILITY,EQUIPMENT","TL* THE CONTACT OWNS A 1974 CHEVROLET 3 1/4 TON K20. THE VEHICLE HAS TRIPLE EDGE WINDSHIELD WIPER BLADES MANUFACTURED BY JAMAK FABRICATIONS. THE CONTACT STATED THERE WAS A CONTINUOUS BUILDUP OF SILICONE ON THE FRONT WINDSHIELD WIPER BLADES. THIS WOULD CAUSE THE WINDSHIELD TO BECOME EXTREMELY CLOUDY, SIMILAR TO DRIVING THROUGH A DEEP FOG. THE MANUFACTURER WAS ADVISED THAT THE BUILDUP WAS NORMAL AND COULD EASILY BE WASHED FROM THE WINDSHIELD. THE CONTACT'S INSURANCE ADJUSTER ADVISED THE BUILDUP WAS A SAFETY ISSUE AND SHOULD BE ADDRESSED ACCORDINGLY.",CHEVROLET,K20
750298,"General Motors, LLC",1,0,1,0,08/13/2001,08/13/2001,ID37H414981,SUSPENSION,"WAS RIDDING DOWN THE HIGHWAY DOING ABOUT 65 MPH AND MY CAR JUST WENT INTO A SWERVE I RAN OFFTHE HIGHWAY INTO A DITCH WHEN I SEEN MY CAR THE WHOLE RIGHT SIDE DOOR WAS MESSED UP PRETTY GOOD.THE TIRE WAS STILL INFLATED,BUT THE WHOLE OUTSIDE OFF THE TIRE JUST PEELED OFF THERE STILL IS A LITTLE TREAD ON THE TIRE WERE YOU CAN STILL SEE HOW MUCH TREAD WAS ON THERE*AK (DOT NUMBER: B0359  TIRESIZE: 205/70R14)",CHEVROLET,MALIBU
10103588,"General Motors, LLC",1,0,1,0,12/09/1980,11/30/2004,1H57L4B4024,SUSPENSION,FOIA  REQUEST DOCUMENTATION PERTAINING TO NHTSA  RECALL CAMPAIGN NO 73V250000 AS WELL AS CHEVROLET CAMPAIGN NO 74-C-09 RE PROBLEMS W/FRT UPPER ARM INNER BUSHING RETAINER NUTS ON THE 1974 CHEVROLET MONTE CARLO.   *BF  *SC,CHEVROLET,MONTE CARLO
514842,"Chrysler (FCA US, LLC)",0,0,0,0,10/01/1996,02/14/1997,,WHEELS,TWO RIMS RUSTED.,DODGE,CHAMPION
505308,"Chrysler (FCA US, LLC)",0,0,0,0,06/04/1996,08/12/1996,,SEAT BELTS,SEAT BELT TWIST/TANGLES WHEN RETRACTING.,DODGE,DART
855708,"Chrysler (FCA US, LLC)",0,0,0,0,01/01/1999,01/28/2000,B23AE2V6181,STEERING,"WHIL EDRIVING DOWN THE HIGHWAY  ALL OF A SUDDEN  STEERING WHEEL STARTED VIBRATING AND JERKING.  PULLED VEHICLE OVER, AND NOTICED THAT THE STEERING BOX WAS BREAKING AWAY FROM THE FRAME.  CONTACTED DEALER , WAS NOT ABLE TO HELP.*AK",DODGE,SPORTSMAN
972315,"Chrysler (FCA US, LLC)",0,0,0,0,,09/22/1995,,STEERING,THE GEAR BOX CAME OFF.  TT,DODGE,SPORTSMAN
737441,Ford Motor Company,0,0,0,0,06/15/1988,12/07/2000,,TIRES,"THESE TIRES WERE NEW FROM A FIRESTONE DEALER IN TEMPLE TEXAS , THEY BOTH BLEW WITH IN 200 MILES OF BEING INSTALLED AND FOLDED BOTH SIDES OF THE BED OF MY TRUCK . THIS IS NOT A RECENT PROBLEM WITH FIRESTONE TIRES . BEFORE THIS I HAD 4 NEW FIRESTONE 721 RADIALS SHUCK THE TREAD ALSO . THANK GOD I WAS IN AN OLDER FULL SIZED TRUCK BOTH TIMES . PLEASW LOOK FATHER BACK THAN 1991 , HOW MANY PEOPLE DIED BECAUSE OF FIRESTONES LACK OF QUALITY CONTROL AS WELL AS THE POCKET BOOK BEING MORE IMPORTANT THAN THIER CUSTOMERS . I WAS TOLD WITH THESE TIRES I MUST HACE RUN OVER SOMETHING IN THE ROAD AND DIDN NOT HAVE ROAD HAZZARD WARRANTY SO I WAS OUT THE MONEY FOR 6 TIRES AND THE PRICE OF REPAIRS TO MY TRUCKS . I KNOW BETTER , THESE TIRES DID JUST WHAT THEY DO NOW , THE TREAD SEPERATING AND BLOWING OUT . FEEL FREE TO CALL ME IF YOU NEED ANY FURTHER INFORMATION.  *AK( DOT NUMBER:  TIRE SIZE: P235/75R15 )",FORD,F100
10212972,Ford Motor Company,1,0,1,0,11/06/2007,12/27/2007,,TIRES,TL*THE CONTACT OWNS A 1974 FORD F-100. THE CONTACT STATED WHILE DRIVING APPROXIMATELY 55 MPH SHE HEARD A LOUD NOISE COMING FROM THE PASSENGER REAR TIRE THEN THE VEHICLE INCREASED IN SPEED AND SHIFTED FROM THE LEFT TO THE RIGHT CAUSING THE VEHICLE TO LOSE CONTROL AND COLLIDE INTO A TREE. AFTER INSPECTING THE VEHICLE SHE NOTICED THAT THE SIDEWALL OF THE TIRE WAS SHREDDED. PRIOR TO OPERATING THE VEHICLE SHE NOTICED THAT THE TREAD WAS NORMAL AND THE TIRE PRESSURE WAS NORMAL. SHE HAS A COPY OF THE POLICE REPORT. SHE HAS NOT FILED A FORMAL COMPLAINT WITH THE MANUFACTURER. THE CONTACT HAS PHOTOS. THE MILEAGE OF THE TIRE WAS UNKNOWN. THE CONTACT DID NOT HAVE THE DOT NUMBER. THE MANUFACTURER IS MARSHAL THE MODEL LINE IS TOURING THE TIRE LINE IS P/235/75/R15 . THE VIN NUMBER WAS NOT AVAILABLE.,FORD,F100
728786,Ford Motor Company,0,0,0,0,08/20/2000,08/23/2000,F25YLT20892,TIRES,TIRES HAVE SEPARATED A NUMBER OF TIMES AND JUST RECENTLY BLEW OUT WHILE GOING TO WORK( DOT NUMBER:   TIRE SIZE: 31X10.50X1 ),FORD,F250
869076,Ford Motor Company,0,0,0,0,07/12/1999,08/29/2000,,TIRES,"PE00 020 ; CONSUMER WAS TRAVELING ABOUT 55MPH ON  HIGHWAY AND HEARD A BUMPING NOISE AND A LOUD BANG.  TIRE PEELED AWAY FROM THE MAIN TIRE,  AND T FLAP OF TIRE WAS SWINGING UP AGAINST THE VEHICLE.   RIGHT REAR TIRE HAD EXPLODED.   TIRE FIRESTONE FIRE HAWK#ATX 31X10.50R16.5 M/S #DOT VDXB AXD.  NO INJURIES.  *AK  CONSUMER STATES THAT PRIOR TO SEPARATION, THERE WAS A SLIGHT VIBRATION FOR ABOUT 15 SECONDS.   *SLC",FORD,F250
486306,Ford Motor Company,0,0,0,0,05/17/1995,05/19/1995,,"SERVICE BRAKES, HYDRAULIC","MASTER CYLINDER  MOFIFIED BY INSERTION OF FLARE FITTING ,NECCESSARY TO ASSIST IN LENGHTENING OF OPERATING SHAFT, CAUSED BRAKE FAILURE.",FORD,FORD TRUCK
10048174,Ford Motor Company,0,1,0,0,07/08/2003,11/05/2003,,ENGINE AND ENGINE COOLING,VEHICLE ENGINE COMPARTMENT CAUGHT ON FIRE.   *MR   THE ENGINE COMPARTMENT AND PASSENGER AREA HAD BECOME ENGULFED IN FLAMES.   *SCC  *JB,FORD,FORD TRUCK
10012461,Ford Motor Company,0,0,0,0,03/12/2003,03/25/2003,FULLFILL,TIRES,THE RIGHT REAR TIRE EXPERIENCED TREAD SEPARATION.   *JB,FORD,GALAXIE
509034,Ford Motor Company,0,0,0,0,09/17/1996,09/23/1996,,VEHICLE SPEED CONTROL,SUDDEN ACCELERATION.,FORD,LTD
10317321,Ford Motor Company,0,0,0,0,06/01/1980,03/06/2010,,POWER TRAIN,MY 1974 FORD LTD JUMPED OUT OF PARK AND INTO REVERSE GEAR. *TR,FORD,LTD
525631,"General Motors, LLC",0,1,1,0,12/06/1996,12/02/1997,,"FUEL SYSTEM, GASOLINE","FUEL TANK MOUNTED IN REAR OF DRIVERS SEAT, RESULTED IN A FIRE DURING IMPACT. (MISSOURI STATE HIGHWAY PATROL REPORT)(ATTORNEY FOR CLIENT).",GMC,GMC TRUCK
10134315,"General Motors, LLC",0,0,0,0,02/15/2003,08/26/2005,TKY244B5125,TIRES,"DT:  THE CALLER SAID THREE TIRES BLEW OUT.  IT SOUNDED LIKE A GUN SHOT.  THE CALLER SAID THE STEEL TREAD CAME OFF. WHEN SHE TOOK THE TIRES TO THE DEALER THE FORTH ONE HAD A BULGE ON THE TREAD , AND THEY TOOK IT OFF THE VEHICLE.  THE CALLER  SAID THAT THE VEHICLE WAS SITTING STILL ALL THREE TIMES. THE TIRES HAD ABOUT 8000 MILES ON THEM, THE TREAD DEPTH WAS LIKE NEW. VEHICLE WAS ONLY DRIVEN LOCALLY. DEALER DID NOT WANT TO HELP HER, AND TOLD THE CALLER TO CALL THE MANUFACTURER. IN TURN, THE MANUFACTURER SAID THE TIRES WERE SOLD TO SEARS ONLY AND SHE NEEDS TO GO BACK TO THEM.  THE TIRES ARE MICHELIN  SEARS  ROAD HANDLER LOAD RANGE E STEEL BELTED RADIAL,  950/R16.5; AND DOT # B7XL.*AK  UPDATED 11/2/2005 - THE CONSUMER STILL HAS THE TIRE IN HER POSSESION.  *NM",GMC,GMC TRUCK
11468942,"General Motors, LLC",0,0,0,0,05/28/2022,06/13/2022,,TIRES,"The contact own a 1974 GMC Motorhome equipped with Goodyear g159 8.75r16.5lt tires. The contact stated that while driving at 50 MPH, a loud bang emitted from the vehicle as a flapping noise soon followed. The contact pulled over and discovered that one of the rear passenger side tires had blown out. The contact was able to slowly drive the vehicle to a nearby farm where he received assistance with the tire replacement. Upon inspection of the tire, the contact discovered a section of the tire where the tread had separated. The tire failure mileage was unknown.",GMC,GMC TRUCK
977091,"General Motors, LLC",0,0,0,0,,12/28/1995,,"SERVICE BRAKES, HYDRAULIC",ABS BRAKES HAD TO BE LOOKED AT BY THE DEALER 4 TIMES. ONWER OF THE CAR HAD TO PULL OFF THE ROAD BECAUSE SHE WAS UNABLE TO STOP. ONLY BACK BRAKES WERE WORKING.,GMC,SUBURBAN
829700,"Mercedes-Benz USA, LLC",1,0,1,0,09/03/1998,11/18/1998,,STRUCTURE,"CONSUMER WAS DRIVING 25 MPH WHEN THE SUB-FRAME BROKE, CAUSING THE CONSUMER TO LOSE CONTROL OF THE STEERING, AND THE CONSUMER APPLIED THE BRAKES AND HIT A CONSUMER ON A BIKE.  *AK",MERCEDES BENZ,230
959728,"Mercedes-Benz USA, LLC",0,0,0,0,01/01/1991,02/08/1995,,VEHICLE SPEED CONTROL,CRUISE CONTROL; SET THE CONTROL TO 60 MPH TRY TO TAKE IT OFF COULDN'T PULL OFF THE ROAD AND CUT CAR OFF.  TT,MERCEDES BENZ,450
11031449,"Mercedes-Benz USA, LLC",0,0,0,0,07/07/2017,10/03/2017,10704412016,STEERING,"AS THE SECOND, AND RELATIVELY NEW, OWNER OF A LOW MILEAGE VINTAGE MERCEDES, I HAVE BEEN INFORMED IN JUNE 2017 THAT THERE IS AN OPEN SAFETY RECALL FOR THIS MODEL DUE TO A DESIGN FLAW THAT CAUSES CRACKS IN THE SUBFRAME, LEADING TO A POTENTIAL ""CATASTROPHIC FAILURE"" OF THE STEERING SYSTEM.   I HAVE TAKEN ALL THE STEPS RECOMMENDED, INCLUDING TAKING THE CAR FOR ASSESSMENT AT A MERCEDES DEALER IN JULY OF 2017 TO BE TOLD THAT THIS SPECIFIC CAR DOES HAVE A CRACKED SUBFRAME,  YET MERCEDES BENZ US IS REFUSING TO HONOR THE OPEN RECALL CAMPAIGN, SAYING THAT NO PARTS ARE AVAILABLE AND THAT THERE IS NOTHING THEY CAN DO TO OFFER ASSISTANCE.   THIS REFUSAL HAS LEFT ME BOTH UNABLE TO DRIVE THE CAR SAFELY, OR TO ETHICALLY SELL IT TO ANOTHER COLLECTOR DUE TO THE HIGH RISK INVOLVED, INCLUDING THE POTENTIAL FULL LOSS OF THE STEERING MECHANISM AS THE WHOLE SUBFRAME HAS BEEN KNOWN TO DROP OUT OF THESE CARS WHILE MOVING.  MY UNDERSTANDING IS THAT THE RECALL WAS ISSUED IN DECEMBER OF 1985 WITH THE RECALL NUMBER OF 1985120001- 851211.  ANY ASSISTANCE WOULD BE GREATLY APPRECIATED SINCE THE MANUFACTURE IS REFUSING TO SUPPLY A NEW SUBFRAME (AS THEY HAVE BEEN DOING AT AN EARLIER DATE FOR THE SAME MODEL), COVER THE COSTS OF A USED SUBFRAME, OR SUGGEST AN OTHER OPTIONS FOR REPAIR.",MERCEDES-BENZ,450SL
959443,"General Motors, LLC",0,0,0,0,02/01/1985,02/01/1995,,SUSPENSION,WHEEL COLLAPSED DUE TO DEFECTIVE BALL JOINTS.  TT,PONTIAC,GRAND PRIX
10598332,STARCRAFT COMPANY,0,0,0,0,06/13/2014,06/14/2014,NA,ELECTRICAL SYSTEM,"I INSTALLED THE BATTERY (12V AUTOMOBILE MADE BY VALUCRAFT). I CHECKED THAT THE LIGHTS AND TRIM CONTROLS WERE OK. WHEN I ENGAGED THE STARTER, THE BATTERY EXPLODED. FORTUNATELY I WAS PROTECTED BY THE BOAT SEAT AND WAS NOT INJURED. THIS COULD HAVE BEEN A TRAGEDY IF THE EXPLOSION HAD ENCOUNTERED THE FUEL.   *JS",STARCRAFT,STARCRAFT
980585,Toyota Motor Corporation,0,0,0,0,03/12/1996,03/12/1996,,POWER TRAIN,"FRONT DRIVER'S SIDE WHEEL COMPLETELY DETACHED FROM THE VEHICLE, FAULTY WHEEL BEARINGS.  *AK",TOYOTA,CELICA
10081820,Toyota Motor Corporation,0,0,0,0,01/01/1901,07/16/2004,,"SERVICE BRAKES, HYDRAULIC",THERE WAS A PIECE MISSING ON THE SEAL OF THE REAR PISTON.*MR   DEALER ORDERED A NEW PART THEN CONSUMER REPLACED IT.  PART FAILED THE NEXT DAY.  *LA,TOYOTA,TOYOTA
