ODI Number,Manufacturer,Crash,Fire,Injuries,Deaths,Incident Date,Complaint Date,VIN,Components,Summary,Make,Model
503204,Honda (American Honda Motor Co.),0,0,0,0,04/02/1996,04/02/1996,,STRUCTURE,UNDERCARRIAGE RUSTED. *SD,ACURA,INTEGRA
516549,Honda (American Honda Motor Co.),0,0,0,0,10/15/1996,04/17/1997,JH4DA175XGS,POWER TRAIN,"RIGHT AXLE FAILED, CAUSING LOSS OF CONTROL.",ACURA,INTEGRA
517683,Honda (American Honda Motor Co.),0,0,0,0,,06/02/1997,JH4DA1752GS,SEAT BELTS,SEAT BELT BUCKLES CRACKED.,ACURA,INTEGRA
972060,Honda (American Honda Motor Co.),0,0,0,0,,09/15/1995,JH4DA3357GS,SEAT BELTS,THE DRIVER SIDE SEAT BELT BUCKLE WILL NOT LOCK .  TT,ACURA,INTEGRA
977725,Honda (American Honda Motor Co.),0,0,0,0,01/17/1996,01/17/1996,GH4DA1852KS,STRUCTURE,THE REAR HATCHBACK COLLAPSES DUE TO THE FAILURE OF THE REAR STRUTS.  TT,ACURA,INTEGRA
517067,Honda (American Honda Motor Co.),0,0,0,0,02/15/1997,05/08/1997,JH4KA2645GC,"FUEL SYSTEM, GASOLINE","FUEL FILLER PIPE TO THE GAS TANK WAS IMPROPERLY PROTECTED FROM RUST, CAUSING LEAKAGE.",ACURA,LEGEND
522263,Honda (American Honda Motor Co.),0,0,0,0,,09/17/1997,JH4KA2646GC,SEAT BELTS,SEAT BELT FAILURE.,ACURA,LEGEND
558403,Honda (American Honda Motor Co.),0,0,0,0,,01/04/2001,JH4KA2648GC,POWER TRAIN,ODOMETER WAS ROLLED BACK.  NLM,ACURA,LEGEND
561978,Honda (American Honda Motor Co.),0,0,0,0,07/08/2001,07/11/2001,JH4KA2646GC,VISIBILITY,"CONSUMER STATES WHILE DRIVING IN HEAVY RAIN, THE WINDSHIELD WIPERS SUDDENLY STOPPED WORKING, CONSUMER STATES HE WAS INSTANTLY BLINDED WHILE ROUNDING A TURN, AND DROVE OFF THE SIDE OF THE ROAD, CONSUMER STATES THE WIPER MOTOR CONTINUED TO RUN, BUT THE LINKAGE BETWEEN THE MOTOR AND THE WIPERS APPARENTLY FAILED, CAUSING BOTH OF WIPERS TO BECOME DISCONNECTED AND SUDDENLY STOP.*JB",ACURA,LEGEND
715873,Honda (American Honda Motor Co.),0,0,0,0,10/10/1999,12/09/1999,JH4KA2548GC,SEAT BELTS,DRIVERS SIDE SEAT BELT WILL NOT RETRACT.  *AK,ACURA,LEGEND
748200,Honda (American Honda Motor Co.),0,0,0,0,07/07/2001,07/10/2001,JH4KA2646GC,VISIBILITY,I WAS INSTANTLY BLINDED IN HEAVY RAIN WHEN  WINDSHIELD WIPERS STOPPED WORKING AND RAN OFF THE ROADRKING. *AK,ACURA,LEGEND
